ID,ConsumptionByHouseholds,Periods,Indices_1,VolumeChanges_2,VolumeChangesShoppingdayAdjusted_3,Indices_4,ValueChanges_5,PriceChanges_6
3510,A047830,2011MM02,121.2,10.6,,102.8,10.1,-0.4
3511,A047830,2011MM03,150.5,1.0,,126.7,0.7,-0.3
3512,A047830,2011KW01,150.9,7.8,,128.2,6.7,-1.1
3513,A047830,2011MM04,123.5,1.7,,119.8,3.4,1.7
3514,A047830,2011MM05,128.7,13.7,,125.2,16.5,2.5
3515,A047830,2011MM06,130.5,-6.1,,124.6,-7.2,-1.2
3516,A047830,2011KW02,127.5,2.4,,123.2,3.4,0.9
3517,A047830,2011MM07,121.2,-5.0,,106.7,-5.6,-0.6
3518,A047830,2011MM08,108.7,-8.3,,99.1,-6.3,2.2
3519,A047830,2011MM09,122.0,-10.6,,108.4,-11.0,-0.5
3520,A047830,2011KW03,117.3,-8.0,,104.8,-7.7,0.3
3521,A047830,2011MM10,113.6,-14.2,,116.1,-12.4,2.1
3522,A047830,2011MM11,108.3,-5.6,,112.4,-3.7,2.1
3523,A047830,2011MM12,69.7,9.8,,63.9,11.7,1.8
3524,A047830,2011KW04,97.2,-6.1,,97.5,-4.6,1.6
3525,A047830,2012MM01,151.4,-16.3,,131.5,-15.2,1.3
3526,A047830,2012MM02,100.5,-17.1,,85.1,-17.2,-0.2
3527,A047830,2012MM03,136.2,-9.5,,114.9,-9.4,0.2
3528,A047830,2012KW01,129.4,-14.3,,110.5,-13.8,0.5
3529,A047830,2012MM04,99.6,-19.4,,99.4,-17.0,2.9
3530,A047830,2012MM05,109.7,-14.8,,106.8,-14.7,0.1
3531,A047830,2012MM06,139.1,6.6,,132.7,6.5,-0.1
3532,A047830,2012KW02,116.1,-9.0,,113.0,-8.3,0.7
3533,A047830,2012MM07,93.7,-22.7,,86.1,-19.3,4.3
3534,A047830,2012MM08,96.2,-11.5,,86.9,-12.3,-0.9
3535,A047830,2012MM09,102.3,-16.1,,91.3,-15.8,0.4
3536,A047830,2012KW03,97.4,-17.0,,88.1,-15.9,1.3
3537,A047830,2012MM10,77.5,-31.8,,82.2,-29.2,3.7
3538,A047830,2012MM11,79.8,-26.4,,84.7,-24.7,2.3
3539,A047830,2012MM12,55.1,-20.9,,56.7,-11.3,12.1
3540,A047830,2012KW04,70.8,-27.2,,74.5,-23.6,5.0
3541,A047830,2013MM01,119.3,-21.2,,111.1,-15.5,7.2
3542,A047830,2013MM02,81.1,-19.3,,73.6,-13.5,7.2
3543,A047830,2013MM03,104.5,-23.2,,97.3,-15.3,10.4
3544,A047830,2013KW01,101.7,-21.4,,94.0,-14.9,8.3
3545,A047830,2013MM04,85.5,-14.2,,87.0,-12.4,2.0
3546,A047830,2013MM05,85.5,-22.0,,86.0,-19.5,3.2
3547,A047830,2013MM06,95.7,-31.2,,97.2,-26.8,6.5
3548,A047830,2013KW02,88.9,-23.4,,90.1,-20.3,4.1
3549,A047830,2013MM07,90.0,-3.9,,84.0,-2.4,1.5
3550,A047830,2013MM08,85.4,-11.2,,80.1,-7.8,3.9
3551,A047830,2013MM09,89.8,-12.3,,84.3,-7.7,5.2
3552,A047830,2013KW03,88.4,-9.2,,82.8,-6.0,3.6
3553,A047830,2013MM10,96.3,24.2,,93.8,14.2,-8.1
3554,A047830,2013MM11,98.5,23.5,,101.8,20.2,-2.7
3555,A047830,2013MM12,83.1,50.6,,82.5,45.6,-3.4
3556,A047830,2013KW04,92.6,30.8,,92.7,24.4,-4.9
3557,A047830,2014MM01,125.2,4.9,,119.2,7.3,2.3
3558,A047830,2014MM02,90.8,11.9,,86.4,17.4,4.9
3559,A047830,2014MM03,103.0,-1.4,,98.0,0.6,2.1
3560,A047830,2014KW01,106.3,4.6,,101.2,7.7,2.9
3561,A047830,2014MM04,91.7,7.3,,93.3,7.2,-0.1
3562,A047830,2014MM05,97.8,14.3,,99.5,15.7,1.2
3563,A047830,2014MM06,98.6,3.0,,99.9,2.8,-0.2
3564,A047830,2014KW02,96.0,8.0,,97.6,8.3,0.3
3565,A047830,2014MM07,93.6,4.0,,86.6,3.1,-0.9
3566,A047830,2014MM08,84.0,-1.6,,78.3,-2.3,-0.7
3567,A047830,2014MM09,92.0,2.5,,85.4,1.4,-1.1
3568,A047830,2014KW03,89.9,1.7,,83.4,0.8,-0.9
3569,A047830,2014MM10,102.1,6.1,,104.4,11.2,4.9
3570,A047830,2014MM11,92.8,-5.8,,94.9,-6.7,-1.0
3571,A047830,2014MM12,74.8,-10.0,,76.6,-7.1,3.2
3572,A047830,2014KW04,89.9,-2.9,,92.0,-0.8,2.2
3573,A047830,2015MM01,131.9,5.3,,126.8,6.4,1.0
3574,A047830,2015MM02,91.3,0.6,,87.4,1.1,0.5
3575,A047830,2015MM03,104.6,1.5,,99.5,1.6,0.1
3576,A047830,2015KW01,109.2,2.7,,104.6,3.3,0.6
3577,A047830,2015MM04,95.0,3.5,,97.8,4.9,1.3
3578,A047830,2015MM05,96.0,-1.8,,99.5,0.0,1.8
3579,A047830,2015MM06,105.9,7.4,,110.0,10.1,2.5
3580,A047830,2015KW02,99.0,3.1,,102.4,5.0,1.9
3581,A047830,2015MM07,103.6,10.6,,99.0,14.3,3.4
3582,A047830,2015MM08,92.8,10.4,,88.8,13.4,2.7
3583,A047830,2015MM09,101.9,10.7,,98.0,14.7,3.6
3584,A047830,2015KW03,99.4,10.6,,95.3,14.2,3.2
3585,A047830,2015MM10,103.4,1.2,,109.1,4.6,3.3
3586,A047830,2015MM11,91.7,-1.2,,97.0,2.2,3.5
3587,A047830,2015MM12,82.1,9.8,,87.0,13.6,3.4
3588,A047830,2015KW04,92.4,2.8,,97.7,6.3,3.4
3589,A047830,2016MM01,116.2,-11.9,,118.9,-6.2,6.5
3590,A047830,2016MM02,85.6,-6.3,,87.5,0.1,6.8
3591,A047830,2016MM03,101.8,-2.7,,104.1,4.6,7.5
3592,A047830,2016KW01,101.2,-7.4,,103.5,-1.0,6.9
3593,A047830,2016MM04,94.5,-0.4,,95.8,-2.1,-1.7
3594,A047830,2016MM05,93.9,-2.2,,95.2,-4.2,-2.0
3595,A047830,2016MM06,106.9,1.0,,108.6,-1.3,-2.3
3596,A047830,2016KW02,98.5,-0.5,,99.9,-2.5,-2.0
3597,A047830,2016MM07,97.4,-5.9,,99.7,0.7,7.0
3598,A047830,2016MM08,84.6,-8.8,,86.8,-2.3,7.1
3599,A047830,2016MM09,97.2,-4.6,,99.7,1.7,6.6
3600,A047830,2016KW03,93.1,-6.4,,95.4,0.1,6.9
3601,A047830,2016MM10,99.5,-3.7,,100.0,-8.3,-4.8
3602,A047830,2016MM11,97.3,6.2,,97.5,0.4,-5.5
3603,A047830,2016MM12,90.9,10.8,,91.0,4.6,-5.6
3604,A047830,2016KW04,95.9,3.9,,96.2,-1.6,-5.3
3605,A047830,2017MM01,120.9,4.1,,124.7,4.9,0.8
3606,A047830,2017MM02,81.0,-5.3,,83.6,-4.4,0.9
3607,A047830,2017MM03,105.5,3.7,,108.7,4.4,0.7
3608,A047830,2017KW01,102.5,1.3,,105.6,2.1,0.8
3609,A047830,2017MM04,90.8,-4.0,,93.4,-2.5,1.6
3610,A047830,2017MM05,100.4,6.8,,103.8,8.9,2.0
3611,A047830,2017MM06,110.3,3.2,,114.4,5.3,2.1
3612,A047830,2017KW02,100.5,2.0,,103.9,4.0,1.9
3613,A047830,2017MM07,92.4,-5.2,,96.9,-2.8,2.6
3614,A047830,2017MM08,83.7,-1.0,,87.8,1.2,2.2
3615,A047830,2017MM09,96.3,-0.9,,100.5,0.8,1.8
3616,A047830,2017KW03,90.8,-2.4,,95.1,-0.3,2.2
3617,A047830,2017MM10,100.1,0.6,,102.6,2.6,2.0
3618,A047830,2017MM11,99.9,2.6,,102.7,5.4,2.7
3619,A047830,2017MM12,73.0,-19.8,,74.6,-18.0,2.2
3620,A047830,2017KW04,91.0,-5.2,,93.3,-3.0,2.3
3621,A047830,2018MM01,141.2,16.8,,147.4,18.2,1.2
3622,A047830,2018MM02,94.6,16.7,,98.4,17.7,0.9
3623,A047830,2018MM03,123.9,17.4,,129.0,18.7,1.1
3624,A047830,2018KW01,119.9,17.0,,124.9,18.3,1.1
3625,A047830,2018MM04,104.7,15.3,,109.5,17.2,1.7
3626,A047830,2018MM05,113.7,13.3,,118.8,14.5,1.0
3627,A047830,2018MM06,130.9,18.7,,137.8,20.5,1.5
3628,A047830,2018KW02,116.4,15.9,,122.0,17.5,1.4
3629,A047830,2018MM07,109.4,18.4,,115.0,18.7,0.2
3630,A047830,2018MM08,102.1,21.9,,107.6,22.6,0.5
3631,A047830,2018MM09,106.8,10.9,,112.6,12.0,1.0
3632,A047830,2018KW03,106.1,16.8,,111.8,17.5,0.6
3633,A047830,2018MM10,103.6,3.5,,108.5,5.7,2.2
3634,A047830,2018MM11,101.2,1.3,,105.1,2.3,1.0
3635,A047830,2018MM12,79.0,8.2,,82.0,9.9,1.5
3636,A047830,2018KW04,94.6,4.0,,98.5,5.6,1.6
3637,A047830,2019MM01,122.4,-13.3,,128.1,-13.1,0.3
3638,A047830,2019MM02,89.4,-5.5,,93.6,-4.8,0.8
3639,A047830,2019MM03,120.8,-2.5,,126.8,-1.7,0.8
3640,A047830,2019KW01,110.8,-7.5,,116.2,-7.0,0.6
3641,A047830,2019MM04,98.9,-5.5,,104.3,-4.8,0.8
3642,A047830,2019MM05,110.9,-2.5,,116.7,-1.7,0.7
3643,A047830,2019MM06,118.8,-9.3,,124.8,-9.4,-0.2
3644,A047830,2019KW02,109.5,-5.9,,115.3,-5.5,0.4
3645,A047830,2019MM07,102.5,-6.3,,107.5,-6.6,-0.3
3646,A047830,2019MM08,102.3,0.2,,107.7,0.1,-0.1
3647,A047830,2019MM09,107.2,0.4,,112.6,0.1,-0.3
3648,A047830,2019KW03,104.0,-2.0,,109.3,-2.2,-0.2
3649,A047830,2019MM10,115.3,11.3,,121.5,12.0,0.7
3650,A047830,2019MM11,116.6,15.3,,122.8,16.9,1.4
3651,A047830,2019MM12,102.7,30.1,,108.0,31.6,1.2
3652,A047830,2019KW04,111.5,17.9,,117.4,19.2,1.1
3653,A047830,2020MM01,132.7,8.4,,142.4,11.1,2.5
3654,A047830,2020MM02,97.7,9.4,,104.5,11.6,2.0
3655,A047830,2020MM03,107.9,-10.7,,114.9,-9.4,1.4
3656,A047830,2020KW01,112.8,1.7,,120.6,3.8,2.0
3657,A047830,2020MM04,77.2,-21.9,,82.7,-20.7,1.6
3658,A047830,2020MM05,97.3,-12.3,,103.3,-11.5,0.9
3659,A047830,2020MM06,112.2,-5.5,,119.5,-4.2,1.3
3660,A047830,2020KW02,95.6,-12.7,,101.9,-11.6,1.2
3661,A047830,2020MM07,127.3,24.2,,136.3,26.8,2.0
3662,A047830,2020MM08,104.9,2.6,,112.1,4.1,1.5
3663,A047830,2020MM09,111.0,3.5,,118.9,5.6,2.0
3664,A047830,2020KW03,114.4,10.0,,122.4,12.0,1.8
3665,A047830,2020MM10,123.0,6.7,,131.8,8.4,1.6
3666,A047830,2020MM11,107.9,-7.5,,115.4,-6.0,1.6
3667,A047830,2020MM12,116.5,13.4,,125.4,16.1,2.4
3668,A047830,2020KW04,115.8,3.8,,124.2,5.8,1.8
3669,A047830,2021MM01,113.8,-14.2,,127.4,-10.5,4.3
3670,A047830,2021MM02,84.3,-13.7,,93.4,-10.6,3.6
3671,A047830,2021MM03,112.4,4.2,,124.1,8.0,3.6
3672,A047830,2021KW01,103.5,-8.2,,115.0,-4.7,3.9
3673,A047830,2021MM04,106.5,38.0,,117.3,41.8,2.8
3674,A047830,2021MM05,118.0,21.2,,128.7,24.6,2.7
3675,A047830,2021MM06,130.3,16.1,,142.2,18.9,2.4
3676,A047830,2021KW02,118.3,23.7,,129.4,27.0,2.7
3677,A047830,2021MM07,113.7,-10.7,,124.5,-8.6,2.4
3678,A047830,2021MM08,96.5,-8.0,,106.6,-4.9,3.3
3679,A047830,2021MM09,106.4,-4.1,,118.9,0.0,4.3
3680,A047830,2021KW03,105.5,-7.7,,116.7,-4.7,3.3
3681,A047830,2021MM10,116.2,-5.5,,129.4,-1.8,3.9
3682,A047830,2021MM11,108.5,0.5,,120.9,4.7,4.2
3683,A047830,2021MM12,109.7,-5.9,,123.2,-1.7,4.4
3684,A047830,2021KW04,111.5,-3.8,,124.5,0.2,4.2
3685,A047830,2021JJ00,109.7,0.1,,121.4,3.5,3.5
3686,A047830,2022MM01,127.2,11.7,,146.2,14.7,2.7
3687,A047830,2022MM02,97.0,15.0,,111.6,19.5,3.9
3688,A047830,2022MM03,120.9,7.5,,138.0,11.2,3.4
3689,A047830,2022KW01,115.0,11.1,,131.9,14.8,3.3
3690,A047830,2022MM04,101.9,-4.3,,117.0,-0.3,4.2
3691,A047830,2022MM05,91.8,-22.2,,107.1,-16.8,7.0
3692,A047830,2022MM06,119.7,-8.2,,139.7,-1.7,7.0
3693,A047830,2022KW02,104.5,-11.7,,121.3,-6.3,6.1
3694,A047830,2022MM07,101.0,-11.2,,117.6,-5.6,6.3
3695,A047830,2022MM08,94.7,-1.9,,111.4,4.5,6.6
3696,A047830,2022MM09,105.2,-1.2,,123.8,4.1,5.4
3697,A047830,2022KW03,100.3,-5.0,,117.6,0.8,6.1
3698,A047830,2022MM10,121.3,4.3,,143.3,10.7,6.1
3699,A047830,2022MM11,112.5,3.8,,133.1,10.1,6.1
3700,A047830,2022MM12,106.2,-3.2,,127.3,3.3,6.7
3701,A047830,2022KW04,113.3,1.7,,134.6,8.1,6.3
3702,A047830,2022JJ00,108.3,-1.3,,126.3,4.1,5.5
3703,A047830,2023MM01,123.8,-2.7,,151.9,3.9,6.8
3704,A047830,2023MM02,98.9,1.9,,121.3,8.7,6.6
3705,A047830,2023MM03,138.1,14.2,,167.5,21.3,6.3
3706,A047830,2023KW01,120.2,4.5,,146.9,11.3,6.5
3707,A047830,2023MM04,103.9,1.9,,128.5,9.8,7.7
3708,A047830,2023MM05,109.2,19.0,,135.4,26.4,6.2
3709,A047830,2023MM06,133.5,11.6,,164.3,17.6,5.4
3710,A047830,2023KW02,115.6,10.6,,142.7,17.7,6.4
3711,A047830,2023MM07,104.2,3.2,,127.2,8.2,4.8
3712,A047830,2023MM08,104.5,10.4,,127.2,14.2,3.5
3713,A047830,2023MM09,113.0,7.5,,137.3,10.9,3.1
3714,A047830,2023KW03,107.3,7.0,,130.5,11.0,3.8
3715,A047830,2023MM10,119.5,-1.4,,146.4,2.1,3.6
3716,A047830,2023MM11,118.6,5.4,,144.8,8.8,3.2
3717,A047830,2023MM12,102.1,-3.8,,125.3,-1.6,2.3
3718,A047830,2023KW04,113.4,0.1,,138.8,3.2,3.1
3719,A047830,2023JJ00,114.1,5.4,,139.8,10.6,4.9
3720,A047830,2024MM01,115.5,-6.7,,144.5,-4.9,2.0
3721,A047830,2024MM02,101.2,2.3,,125.8,3.8,1.4
3722,A047830,2024MM03,133.7,-3.2,,164.0,-2.1,1.1
3723,A047830,2024KW01,116.8,-2.9,,144.8,-1.4,1.5
3724,A047830,2024MM04,100.7,-3.2,,124.8,-2.9,0.3
3725,A047830,2024MM05,100.0,-8.5,,123.7,-8.6,-0.1
3726,A047831,2000JJ00,105.9,3.5,,93.3,6.8,3.2
3727,A047831,2001JJ00,106.3,0.4,,97.9,5.0,4.5
3728,A047831,2002JJ00,103.2,-3.0,,98.1,0.2,3.3
3729,A047831,2003JJ00,99.4,-3.6,,95.9,-2.3,1.4
3730,A047831,2004JJ00,98.0,-1.4,,94.4,-1.5,-0.1
3731,A047831,2005JJ00,98.6,0.6,,95.3,0.9,0.3
3732,A047831,2006JJ00,104.8,6.3,,102.4,7.5,1.1
3733,A047831,2007JJ00,111.0,5.9,,109.9,7.3,1.4
3734,A047831,2008JJ00,115.6,4.1,,115.5,5.1,0.9
3735,A047831,2009JJ00,107.0,-7.4,,105.9,-8.3,-1.0
3736,A047831,2010JJ00,105.7,-1.2,,104.8,-1.0,0.2
3737,A047831,2011JJ00,104.7,-1.0,,104.8,0.0,1.0
3738,A047831,2012JJ00,101.8,-2.7,,101.9,-2.8,-0.1
3739,A047831,2013JJ00,97.2,-4.5,,98.0,-3.9,0.7
3740,A047831,2014JJ00,96.6,-0.6,,96.6,-1.4,-0.8
3741,A047831,2015JJ00,100.0,3.5,,100.0,3.5,0.1
3742,A047831,2016JJ00,100.6,0.6,,101.6,1.6,1.0
3743,A047831,2017JJ00,106.1,5.4,,107.5,5.8,0.4
3744,A047831,2018JJ00,110.1,3.8,,114.2,6.2,2.3
3745,A047831,2019JJ00,112.5,2.2,,117.6,3.0,0.8
3746,A047831,2020JJ00,116.8,3.8,,124.1,5.5,1.7
3747,A047831,2000MM01,96.4,0.1,,79.3,3.5,3.4
3748,A047831,2000MM02,100.8,12.6,,86.2,15.0,2.1
3749,A047831,2000MM03,115.1,8.6,,100.2,11.2,2.4
3750,A047831,2000KW01,104.1,7.0,,88.6,9.9,2.7
3751,A047831,2000MM04,101.8,0.7,,89.8,4.3,3.5
3752,A047831,2000MM05,113.5,6.3,,100.9,8.9,2.5
3753,A047831,2000MM06,109.3,-2.2,,96.9,-0.1,2.1
3754,A047831,2000KW02,108.2,1.6,,95.9,4.3,2.7
3755,A047831,2000MM07,105.6,-4.4,,95.5,-1.1,3.4
3756,A047831,2000MM08,130.4,5.6,,113.5,8.9,3.1
3757,A047831,2000MM09,115.9,4.5,,103.4,9.3,4.6
3758,A047831,2000KW03,117.3,2.1,,104.1,5.8,3.6
3759,A047831,2000MM10,85.7,2.2,,75.5,4.9,2.7
3760,A047831,2000MM11,100.7,5.0,,91.4,9.3,4.2
3761,A047831,2000MM12,95.1,4.5,,87.0,8.9,4.3
3762,A047831,2000KW04,93.8,3.9,,84.6,7.8,3.8
3763,A047831,2001MM01,97.3,1.0,,83.5,5.3,4.3
3764,A047831,2001MM02,97.9,-2.9,,87.3,1.3,4.3
3765,A047831,2001MM03,112.3,-2.4,,102.3,2.1,4.7
3766,A047831,2001KW01,102.5,-1.6,,91.0,2.8,4.4
3767,A047831,2001MM04,102.6,0.7,,94.1,4.8,4.0
3768,A047831,2001MM05,117.4,3.4,,108.3,7.3,3.8
3769,A047831,2001MM06,115.8,5.9,,106.6,10.0,3.9
3770,A047831,2001KW02,111.9,3.4,,103.0,7.4,3.9
3771,A047831,2001MM07,105.6,-0.1,,99.5,4.2,4.3
3772,A047831,2001MM08,133.2,2.1,,122.5,8.0,5.7
3773,A047831,2001MM09,111.2,-4.0,,104.3,0.9,5.1
3774,A047831,2001KW03,116.6,-0.6,,108.8,4.5,5.1
3775,A047831,2001MM10,87.0,1.5,,81.0,7.3,5.7
3776,A047831,2001MM11,103.3,2.6,,97.5,6.7,4.0
3777,A047831,2001MM12,92.3,-2.9,,88.0,1.2,4.3
3778,A047831,2001KW04,94.2,0.4,,88.9,5.0,4.6
3779,A047831,2002MM01,96.4,-1.0,,86.3,3.3,4.3
3780,A047831,2002MM02,92.2,-5.8,,85.9,-1.6,4.4
3781,A047831,2002MM03,109.2,-2.8,,100.9,-1.3,1.4
3782,A047831,2002KW01,99.3,-3.1,,91.0,0.0,3.2
3783,A047831,2002MM04,103.3,0.7,,97.8,3.9,3.2
3784,A047831,2002MM05,112.2,-4.4,,106.9,-1.3,3.3
3785,A047831,2002MM06,109.7,-5.3,,104.9,-1.6,3.9
3786,A047831,2002KW02,108.4,-3.2,,103.2,0.2,3.4
3787,A047831,2002MM07,103.5,-1.9,,101.3,1.9,3.9
3788,A047831,2002MM08,130.6,-1.9,,123.5,0.8,2.8
3789,A047831,2002MM09,109.2,-1.8,,105.6,1.3,3.1
3790,A047831,2002KW03,114.4,-1.9,,110.1,1.3,3.2
3791,A047831,2002MM10,87.0,-0.1,,83.9,3.6,3.6
3792,A047831,2002MM11,97.1,-6.0,,94.9,-2.7,3.6
3793,A047831,2002MM12,87.7,-5.0,,85.8,-2.5,2.6
3794,A047831,2002KW04,90.6,-3.9,,88.2,-0.7,3.3
3795,A047831,2003MM01,100.6,4.4,,92.3,6.9,2.4
3796,A047831,2003MM02,96.2,4.3,,90.5,5.4,1.1
3797,A047831,2003MM03,101.6,-7.0,,97.4,-3.5,3.8
3798,A047831,2003KW01,99.5,0.2,,93.4,2.6,2.4
3799,A047831,2003MM04,99.2,-3.9,,95.5,-2.3,1.7
3800,A047831,2003MM05,109.5,-2.3,,106.3,-0.5,1.8
3801,A047831,2003MM06,100.8,-8.0,,97.5,-7.0,1.1
3802,A047831,2003KW02,103.2,-4.8,,99.8,-3.3,1.5
3803,A047831,2003MM07,97.9,-5.4,,96.6,-4.6,0.9
3804,A047831,2003MM08,119.6,-8.4,,113.9,-7.8,0.7
3805,A047831,2003MM09,103.2,-5.5,,100.8,-4.6,1.0
3806,A047831,2003KW03,106.9,-6.6,,103.8,-5.8,0.9
3807,A047831,2003MM10,86.0,-1.1,,83.8,-0.2,1.0
3808,A047831,2003MM11,92.9,-4.3,,91.9,-3.2,1.2
3809,A047831,2003MM12,85.5,-2.5,,84.2,-1.9,0.6
3810,A047831,2003KW04,88.1,-2.7,,86.6,-1.8,0.9
3811,A047831,2004MM01,95.4,-5.2,,88.1,-4.5,0.8
3812,A047831,2004MM02,90.1,-6.4,,85.2,-5.8,0.6
3813,A047831,2004MM03,98.8,-2.8,,94.2,-3.3,-0.5
3814,A047831,2004KW01,94.7,-4.8,,89.2,-4.5,0.3
3815,A047831,2004MM04,98.1,-1.1,,95.0,-0.6,0.5
3816,A047831,2004MM05,103.2,-5.8,,100.2,-5.7,0.1
3817,A047831,2004MM06,106.0,5.1,,102.5,5.0,-0.1
3818,A047831,2004KW02,102.4,-0.7,,99.2,-0.6,0.2
3819,A047831,2004MM07,102.2,4.4,,100.4,3.9,-0.5
3820,A047831,2004MM08,115.9,-3.1,,110.9,-2.6,0.5
3821,A047831,2004MM09,105.3,2.0,,102.5,1.8,-0.3
3822,A047831,2004KW03,107.8,0.8,,104.6,0.8,0.0
3823,A047831,2004MM10,84.2,-2.1,,81.8,-2.4,-0.3
3824,A047831,2004MM11,91.1,-1.9,,89.6,-2.5,-0.6
3825,A047831,2004MM12,86.1,0.7,,82.8,-1.7,-2.4
3826,A047831,2004KW04,87.1,-1.1,,84.7,-2.2,-1.1
3827,A047831,2005MM01,90.4,-5.2,,83.1,-5.7,-0.6
3828,A047831,2005MM02,87.0,-3.4,,82.1,-3.7,-0.2
3829,A047831,2005MM03,100.3,1.6,,95.6,1.5,-0.1
3830,A047831,2005KW01,92.6,-2.3,,87.0,-2.5,-0.3
3831,A047831,2005MM04,97.7,-0.4,,94.0,-1.0,-0.6
3832,A047831,2005MM05,98.2,-4.9,,95.4,-4.8,0.1
3833,A047831,2005MM06,107.0,0.9,,103.7,1.2,0.3
3834,A047831,2005KW02,101.0,-1.4,,97.7,-1.5,-0.1
3835,A047831,2005MM07,100.1,-2.0,,98.3,-2.0,0.0
3836,A047831,2005MM08,121.6,4.9,,115.8,4.4,-0.5
3837,A047831,2005MM09,107.1,1.7,,103.9,1.3,-0.4
3838,A047831,2005KW03,109.6,1.7,,106.0,1.3,-0.3
3839,A047831,2005MM10,85.0,1.0,,83.7,2.3,1.3
3840,A047831,2005MM11,97.3,6.8,,97.1,8.5,1.5
3841,A047831,2005MM12,91.8,6.6,,90.2,9.0,2.3
3842,A047831,2005KW04,91.4,4.9,,90.4,6.7,1.7
3843,A047831,2006MM01,97.3,7.6,,88.8,6.9,-0.7
3844,A047831,2006MM02,92.1,5.9,,87.9,7.0,1.1
3845,A047831,2006MM03,106.0,5.7,,102.4,7.1,1.4
3846,A047831,2006KW01,98.5,6.4,,93.1,7.0,0.6
3847,A047831,2006MM04,104.3,6.7,,100.4,6.8,0.1
3848,A047831,2006MM05,113.2,15.3,,110.4,15.7,0.4
3849,A047831,2006MM06,112.9,5.5,,110.3,6.3,0.7
3850,A047831,2006KW02,110.1,9.1,,107.0,9.5,0.4
3851,A047831,2006MM07,102.0,1.8,,100.7,2.4,0.6
3852,A047831,2006MM08,128.8,6.0,,124.9,7.8,1.8
3853,A047831,2006MM09,109.7,2.4,,108.8,4.7,2.3
3854,A047831,2006KW03,113.5,3.5,,111.5,5.2,1.6
3855,A047831,2006MM10,89.5,5.3,,89.7,7.2,1.8
3856,A047831,2006MM11,104.4,7.3,,106.3,9.5,2.0
3857,A047831,2006MM12,97.7,6.5,,98.2,8.8,2.2
3858,A047831,2006KW04,97.2,6.4,,98.1,8.5,2.0
3859,A047831,2007MM01,100.4,3.1,,94.5,6.4,3.2
3860,A047831,2007MM02,96.8,5.1,,94.2,7.2,1.9
3861,A047831,2007MM03,115.0,8.4,,113.2,10.5,1.9
3862,A047831,2007KW01,104.1,5.7,,100.6,8.2,2.4
3863,A047831,2007MM04,110.1,5.5,,107.8,7.4,1.8
3864,A047831,2007MM05,121.0,6.9,,119.3,8.0,1.1
3865,A047831,2007MM06,127.4,12.8,,125.7,14.0,1.0
3866,A047831,2007KW02,119.5,8.5,,117.6,9.9,1.3
3867,A047831,2007MM07,109.7,7.6,,110.0,9.2,1.5
3868,A047831,2007MM08,132.9,3.2,,130.2,4.3,1.1
3869,A047831,2007MM09,111.3,1.5,,111.0,2.0,0.6
3870,A047831,2007KW03,118.0,4.0,,117.1,5.1,1.1
3871,A047831,2007MM10,97.2,8.5,,97.5,8.8,0.2
3872,A047831,2007MM11,108.2,3.6,,111.1,4.4,0.9
3873,A047831,2007MM12,101.9,4.3,,103.9,5.8,1.5
3874,A047831,2007KW04,102.4,5.3,,104.2,6.2,0.8
3875,A047831,2008MM01,106.1,5.7,,101.2,7.0,1.2
3876,A047831,2008MM02,104.9,8.3,,102.3,8.6,0.3
3877,A047831,2008MM03,109.6,-4.7,,108.6,-4.0,0.7
3878,A047831,2008KW01,106.9,2.7,,104.0,3.4,0.6
3879,A047831,2008MM04,117.3,6.5,,115.8,7.4,0.8
3880,A047831,2008MM05,123.4,2.0,,122.6,2.8,0.7
3881,A047831,2008MM06,122.1,-4.2,,121.0,-3.7,0.4
3882,A047831,2008KW02,120.9,1.2,,119.8,1.9,0.6
3883,A047831,2008MM07,112.0,2.1,,113.7,3.3,1.2
3884,A047831,2008MM08,130.0,-2.2,,129.4,-0.7,1.6
3885,A047831,2008MM09,113.3,1.8,,114.8,3.4,1.6
3886,A047831,2008KW03,118.4,0.4,,119.3,1.9,1.5
3887,A047831,2008MM10,106.4,9.5,,107.9,10.6,1.0
3888,A047831,2008MM11,114.0,5.4,,118.2,6.4,1.0
3889,A047831,2008MM12,127.9,25.5,,130.7,25.8,0.3
3890,A047831,2008KW04,116.1,13.4,,118.9,14.2,0.7
3891,A047831,2009MM01,110.2,3.8,,105.9,4.7,0.9
3892,A047831,2009MM02,100.3,-4.3,,96.7,-5.5,-1.2
3893,A047831,2009MM03,104.4,-4.7,,101.9,-6.2,-1.5
3894,A047831,2009KW01,105.0,-1.8,,101.5,-2.4,-0.7
3895,A047831,2009MM04,107.4,-8.4,,107.0,-7.6,0.8
3896,A047831,2009MM05,118.7,-3.8,,117.4,-4.2,-0.4
3897,A047831,2009MM06,119.1,-2.4,,117.6,-2.8,-0.4
3898,A047831,2009KW02,115.1,-4.8,,114.0,-4.8,0.0
3899,A047831,2009MM07,104.8,-6.4,,104.6,-8.0,-1.7
3900,A047831,2009MM08,103.5,-20.4,,101.3,-21.7,-1.7
3901,A047831,2009MM09,94.7,-16.4,,93.8,-18.2,-2.2
3902,A047831,2009KW03,101.0,-14.7,,99.9,-16.2,-1.8
3903,A047831,2009MM10,96.3,-9.5,,96.9,-10.2,-0.7
3904,A047831,2009MM11,102.1,-10.4,,104.0,-12.1,-1.9
3905,A047831,2009MM12,122.6,-4.1,,123.7,-5.3,-1.3
