ID,ConsumptieveBestedingen,Perioden,Indexcijfer_1,Volumemutaties_2,VolumemutatiesKoopdaggecorrigeerd_3,Indexcijfers_4,Waardemutaties_5,Prijsmutaties_6
4992,A047832,2006MM12,147.5,-6.5,,99.3,-2.6,4.1
4993,A047832,2006KW04,126.3,-3.3,,88.3,-0.9,2.6
4994,A047832,2007MM01,136.6,-8.9,,104.2,-9.3,-0.4
4995,A047832,2007MM02,123.7,-6.4,,96.0,-5.5,1.0
4996,A047832,2007MM03,126.5,-9.6,,99.7,-8.2,1.5
4997,A047832,2007KW01,128.9,-8.4,,100.0,-7.7,0.7
4998,A047832,2007MM04,101.4,-13.5,,78.0,-13.8,-0.3
4999,A047832,2007MM05,91.6,-5.8,,76.1,-4.7,1.1
5000,A047832,2007MM06,85.6,-4.2,,71.2,-3.5,0.7
5001,A047832,2007KW02,92.9,-8.3,,75.1,-7.7,0.6
5002,A047832,2007MM07,87.8,0.2,,69.2,-1.1,-1.3
5003,A047832,2007MM08,87.7,-1.1,,68.4,-1.9,-0.8
5004,A047832,2007MM09,97.8,0.9,,75.6,4.8,3.9
5005,A047832,2007KW03,91.1,0.0,,71.1,0.7,0.6
5006,A047832,2007MM10,112.2,6.4,,88.5,14.5,7.6
5007,A047832,2007MM11,130.1,3.4,,99.9,13.3,9.6
5008,A047832,2007MM12,154.9,5.0,,112.7,13.5,8.1
5009,A047832,2007KW04,132.4,4.9,,100.4,13.7,8.5
5010,A047832,2008MM01,132.4,-3.1,,115.3,10.6,14.1
5011,A047832,2008MM02,124.3,0.5,,110.1,14.8,14.2
5012,A047832,2008MM03,126.7,0.1,,113.1,13.4,13.3
5013,A047832,2008KW01,127.8,-0.9,,112.8,12.9,13.9
5014,A047832,2008MM04,107.7,6.3,,94.7,21.5,14.4
5015,A047832,2008MM05,88.2,-3.7,,82.0,7.8,12.0
5016,A047832,2008MM06,82.1,-4.1,,78.9,10.7,15.5
5017,A047832,2008KW02,92.7,-0.2,,85.2,13.5,13.7
5018,A047832,2008MM07,82.8,-5.7,,77.9,12.5,19.3
5019,A047832,2008MM08,82.7,-5.7,,75.5,10.3,16.9
5020,A047832,2008MM09,94.2,-3.7,,84.8,12.2,16.5
5021,A047832,2008KW03,86.6,-5.0,,79.4,11.7,17.5
5022,A047832,2008MM10,110.5,-1.5,,97.2,9.8,11.6
5023,A047832,2008MM11,124.1,-4.6,,102.3,2.4,7.3
5024,A047832,2008MM12,153.9,-0.6,,121.6,7.9,8.6
5025,A047832,2008KW04,129.5,-2.2,,107.0,6.6,9.0
5026,A047832,2009MM01,153.2,15.7,,140.1,21.5,5.0
5027,A047832,2009MM02,131.1,5.5,,120.7,9.6,3.9
5028,A047832,2009MM03,127.4,0.6,,114.4,1.1,0.6
5029,A047832,2009KW01,137.2,7.4,,125.0,10.8,3.2
5030,A047832,2009MM04,96.9,-10.1,,80.4,-15.2,-5.6
5031,A047832,2009MM05,89.4,1.4,,76.7,-6.5,-7.7
5032,A047832,2009MM06,83.0,1.2,,73.2,-7.2,-8.3
5033,A047832,2009KW02,89.8,-3.1,,76.8,-9.9,-7.0
5034,A047832,2009MM07,86.8,4.9,,67.6,-13.2,-17.2
5035,A047832,2009MM08,82.7,0.0,,65.4,-13.4,-13.3
5036,A047832,2009MM09,90.7,-3.7,,69.9,-17.6,-14.4
5037,A047832,2009KW03,86.7,0.2,,67.6,-14.8,-15.0
5038,A047832,2009MM10,110.0,-0.4,,85.2,-12.4,-12.0
5039,A047832,2009MM11,118.3,-4.7,,90.0,-12.0,-7.7
5040,A047832,2009MM12,154.4,0.3,,112.2,-7.7,-8.0
5041,A047832,2009KW04,127.6,-1.5,,95.8,-10.5,-9.1
5042,A047832,2010MM01,150.8,-1.6,,127.5,-9.0,-7.5
5043,A047832,2010MM02,130.8,-0.3,,112.4,-6.8,-6.6
5044,A047832,2010MM03,123.1,-3.4,,108.0,-5.6,-2.3
5045,A047832,2010KW01,134.9,-1.7,,116.0,-7.3,-5.6
5046,A047832,2010MM04,103.0,6.3,,87.8,9.2,2.7
5047,A047832,2010MM05,95.5,6.8,,83.1,8.3,1.5
5048,A047832,2010MM06,81.7,-1.6,,72.8,-0.6,1.0
5049,A047832,2010KW02,93.4,4.0,,81.2,5.8,1.7
5050,A047832,2010MM07,83.5,-3.8,,71.0,5.1,9.3
5051,A047832,2010MM08,82.5,-0.3,,69.9,6.8,7.2
5052,A047832,2010MM09,94.6,4.3,,79.7,14.0,9.3
5053,A047832,2010KW03,86.9,0.1,,73.5,8.7,8.6
5054,A047832,2010MM10,109.6,-0.4,,92.1,8.1,8.5
5055,A047832,2010MM11,127.9,8.1,,104.7,16.4,7.6
5056,A047832,2010MM12,164.0,6.2,,132.0,17.7,10.8
5057,A047832,2010KW04,133.8,4.9,,109.6,14.4,9.1
5058,A047832,2011MM01,140.4,-6.9,,124.8,-2.1,5.1
5059,A047832,2011MM02,124.3,-5.0,,112.8,0.3,5.5
5060,A047832,2011MM03,122.9,-0.2,,113.8,5.3,5.5
5061,A047832,2011KW01,129.2,-4.2,,117.1,1.0,5.4
5062,A047832,2011MM04,95.8,-6.9,,88.1,0.3,7.8
5063,A047832,2011MM05,87.5,-8.4,,82.6,-0.6,8.5
5064,A047832,2011MM06,82.0,0.4,,78.3,7.6,7.2
5065,A047832,2011KW02,88.4,-5.3,,83.0,2.2,7.9
5066,A047832,2011MM07,85.4,2.3,,79.2,11.6,9.1
5067,A047832,2011MM08,82.6,0.2,,75.7,8.3,8.1
5068,A047832,2011MM09,89.4,-5.5,,82.3,3.2,9.3
5069,A047832,2011KW03,85.8,-1.2,,79.1,7.5,8.9
5070,A047832,2011MM10,105.1,-4.1,,96.4,4.7,9.1
5071,A047832,2011MM11,120.7,-5.7,,107.2,2.4,8.6
5072,A047832,2011MM12,139.5,-15.0,,120.4,-8.8,7.3
5073,A047832,2011KW04,121.7,-9.0,,108.0,-1.4,8.3
5074,A047832,2012MM01,135.8,-3.3,,127.7,2.3,5.8
5075,A047832,2012MM02,139.8,12.4,,134.7,19.4,6.2
5076,A047832,2012MM03,114.3,-7.0,,112.2,-1.3,6.1
5077,A047832,2012KW01,130.0,0.6,,124.9,6.6,6.0
5078,A047832,2012MM04,107.1,11.8,,105.7,19.9,7.3
5079,A047832,2012MM05,89.5,2.3,,89.0,7.7,5.3
5080,A047832,2012MM06,83.1,1.4,,82.9,6.0,4.5
5081,A047832,2012KW02,93.2,5.4,,92.5,11.5,5.8
5082,A047832,2012MM07,81.7,-4.3,,78.0,-1.6,2.9
5083,A047832,2012MM08,80.3,-2.9,,77.3,2.2,5.2
5084,A047832,2012MM09,87.9,-1.7,,85.3,3.6,5.4
5085,A047832,2012KW03,83.3,-2.9,,80.2,1.4,4.5
5086,A047832,2012MM10,105.1,0.0,,102.3,6.0,6.1
5087,A047832,2012MM11,119.6,-0.9,,111.5,4.0,5.0
5088,A047832,2012MM12,136.0,-2.5,,122.5,1.7,4.3
5089,A047832,2012KW04,120.2,-1.3,,112.1,3.7,5.1
5090,A047832,2013MM01,141.6,4.3,,138.7,8.6,4.2
5091,A047832,2013MM02,128.7,-8.0,,128.8,-4.4,3.9
5092,A047832,2013MM03,135.6,18.6,,136.2,21.4,2.3
5093,A047832,2013KW01,135.3,4.1,,134.6,7.8,3.5
5094,A047832,2013MM04,105.8,-1.3,,104.0,-1.5,-0.3
5095,A047832,2013MM05,91.3,2.0,,91.0,2.2,0.2
5096,A047832,2013MM06,78.7,-5.3,,79.5,-4.2,1.2
5097,A047832,2013KW02,91.9,-1.4,,91.5,-1.1,0.3
5098,A047832,2013MM07,78.9,-3.5,,75.0,-3.8,-0.3
5099,A047832,2013MM08,76.3,-4.9,,72.4,-6.4,-1.5
5100,A047832,2013MM09,84.5,-3.9,,79.7,-6.5,-2.7
5101,A047832,2013KW03,79.9,-4.1,,75.7,-5.6,-1.6
5102,A047832,2013MM10,100.1,-4.7,,92.7,-9.3,-4.9
5103,A047832,2013MM11,118.2,-1.2,,106.2,-4.8,-3.7
5104,A047832,2013MM12,131.1,-3.6,,115.0,-6.1,-2.6
5105,A047832,2013KW04,116.4,-3.1,,104.6,-6.7,-3.6
5106,A047832,2014MM01,130.5,-7.9,,125.9,-9.2,-1.4
5107,A047832,2014MM02,114.5,-11.0,,112.2,-12.8,-2.0
5108,A047832,2014MM03,109.6,-19.1,,107.8,-20.8,-2.1
5109,A047832,2014KW01,118.2,-12.6,,115.3,-14.3,-1.9
5110,A047832,2014MM04,91.3,-13.7,,88.6,-14.8,-1.3
5111,A047832,2014MM05,86.1,-5.7,,85.8,-5.7,0.0
5112,A047832,2014MM06,76.0,-3.5,,77.4,-2.6,0.9
5113,A047832,2014KW02,84.5,-8.1,,83.9,-8.3,-0.1
5114,A047832,2014MM07,77.8,-1.3,,73.7,-1.8,-0.5
5115,A047832,2014MM08,76.4,0.0,,71.2,-1.7,-1.7
5116,A047832,2014MM09,82.1,-2.8,,76.3,-4.3,-1.5
5117,A047832,2014KW03,78.8,-1.4,,73.7,-2.6,-1.2
5118,A047832,2014MM10,95.4,-4.7,,88.6,-4.5,0.2
5119,A047832,2014MM11,110.0,-6.9,,98.5,-7.3,-0.4
5120,A047832,2014MM12,136.7,4.3,,116.7,1.5,-2.7
5121,A047832,2014KW04,114.0,-2.1,,101.2,-3.2,-1.2
5122,A047832,2015MM01,135.3,3.7,,122.2,-2.9,-6.4
5123,A047832,2015MM02,121.7,6.3,,112.6,0.3,-5.7
5124,A047832,2015MM03,120.5,9.9,,113.0,4.8,-4.6
5125,A047832,2015KW01,125.8,6.5,,116.0,0.5,-5.6
5126,A047832,2015MM04,98.2,7.5,,91.2,2.9,-4.3
5127,A047832,2015MM05,83.2,-3.3,,79.7,-7.1,-3.9
5128,A047832,2015MM06,78.2,2.9,,76.1,-1.7,-4.4
5129,A047832,2015KW02,86.5,2.5,,82.3,-1.9,-4.3
5130,A047832,2015MM07,78.7,1.1,,70.9,-3.8,-4.8
5131,A047832,2015MM08,76.0,-0.5,,66.4,-6.8,-6.4
5132,A047832,2015MM09,87.0,5.9,,74.0,-3.0,-8.4
5133,A047832,2015KW03,80.5,2.3,,70.4,-4.5,-6.6
5134,A047832,2015MM10,105.2,10.2,,89.3,0.9,-8.5
5135,A047832,2015MM11,110.1,0.1,,91.8,-6.7,-6.8
5136,A047832,2015MM12,120.6,-11.8,,96.0,-17.7,-6.7
5137,A047832,2015KW04,111.9,-1.8,,92.4,-8.7,-7.0
5138,A047832,2016MM01,133.1,-1.6,,113.2,-7.3,-5.8
5139,A047832,2016MM02,125.8,3.3,,107.1,-4.9,-8.0
5140,A047832,2016MM03,126.8,5.2,,108.2,-4.3,-9.0
5141,A047832,2016KW01,128.6,2.1,,109.5,-5.6,-7.6
5142,A047832,2016MM04,102.4,4.2,,86.7,-5.0,-8.8
5143,A047832,2016MM05,84.2,1.2,,72.1,-9.6,-10.6
5144,A047832,2016MM06,79.6,1.8,,69.2,-9.0,-10.7
5145,A047832,2016KW02,88.7,2.5,,76.0,-7.7,-10.0
5146,A047832,2016MM07,80.0,1.6,,64.9,-8.5,-10.0
5147,A047832,2016MM08,79.3,4.4,,64.1,-3.5,-7.5
5148,A047832,2016MM09,80.8,-7.1,,65.8,-11.1,-4.3
5149,A047832,2016KW03,80.0,-0.6,,64.9,-7.8,-7.3
5150,A047832,2016MM10,97.6,-7.2,,84.4,-5.5,1.8
5151,A047832,2016MM11,119.9,8.9,,101.7,10.8,1.7
5152,A047832,2016MM12,130.4,8.2,,109.9,14.5,5.8
5153,A047832,2016KW04,116.0,3.6,,98.7,6.8,3.1
5154,A047832,2017MM01,145.5,9.3,,127.4,12.5,2.9
5155,A047832,2017MM02,121.1,-3.7,,107.8,0.7,4.6
5156,A047832,2017MM03,115.2,-9.1,,102.4,-5.3,4.2
5157,A047832,2017KW01,127.3,-1.0,,112.5,2.8,3.8
5158,A047832,2017MM04,100.4,-1.9,,87.5,1.0,2.9
5159,A047832,2017MM05,86.5,2.7,,74.6,3.5,0.8
5160,A047832,2017MM06,79.4,-0.3,,68.3,-1.3,-1.0
5161,A047832,2017KW02,88.8,0.0,,76.8,1.1,1.0
5162,A047832,2017MM07,79.9,-0.1,,65.1,0.4,0.5
5163,A047832,2017MM08,79.2,-0.2,,65.0,1.4,1.6
5164,A047832,2017MM09,87.9,8.7,,73.1,11.1,2.1
5165,A047832,2017KW03,82.3,2.8,,67.7,4.3,1.5
5166,A047832,2017MM10,94.2,-3.4,,82.9,-1.8,1.7
5167,A047832,2017MM11,114.7,-4.3,,101.9,0.1,4.6
5168,A047832,2017MM12,131.5,0.8,,113.7,3.4,2.6
5169,A047832,2017KW04,113.5,-2.1,,99.5,0.8,3.0
5170,A047832,2018MM01,134.5,-7.6,,122.4,-3.9,3.9
5171,A047832,2018MM02,134.3,10.9,,123.7,14.8,3.5
5172,A047832,2018MM03,133.8,16.2,,123.1,20.2,3.5
5173,A047832,2018KW01,134.2,5.5,,123.1,9.4,3.7
5174,A047832,2018MM04,93.4,-7.0,,84.0,-4.0,3.2
5175,A047832,2018MM05,82.7,-4.4,,77.3,3.5,8.2
5176,A047832,2018MM06,79.5,0.1,,75.2,10.0,9.9
5177,A047832,2018KW02,85.2,-4.0,,78.8,2.6,6.9
5178,A047832,2018MM07,81.1,1.5,,71.5,9.7,8.1
5179,A047832,2018MM08,79.3,0.2,,70.2,8.1,7.9
5180,A047832,2018MM09,85.4,-2.8,,75.8,3.7,6.7
5181,A047832,2018KW03,81.9,-0.4,,72.5,7.0,7.5
5182,A047832,2018MM10,96.2,2.0,,91.3,10.1,8.0
5183,A047832,2018MM11,117.5,2.4,,108.9,6.9,4.3
5184,A047832,2018MM12,126.6,-3.7,,112.1,-1.4,2.4
5185,A047832,2018KW04,113.4,-0.1,,104.1,4.7,4.7
5186,A047832,2019MM01,139.7,3.9,,133.9,9.4,5.2
5187,A047832,2019MM02,112.7,-16.1,,109.8,-11.3,5.8
5188,A047832,2019MM03,115.6,-13.7,,113.5,-7.8,6.7
5189,A047832,2019KW01,122.7,-8.6,,119.0,-3.3,5.8
5190,A047832,2019MM04,97.1,3.9,,92.3,9.8,5.7
5191,A047832,2019MM05,93.4,12.9,,91.2,18.0,4.5
5192,A047832,2019MM06,76.9,-3.2,,73.9,-1.7,1.6
5193,A047832,2019KW02,89.1,4.6,,85.8,8.8,4.1
5194,A047832,2019MM07,81.4,0.4,,73.5,2.8,2.4
5195,A047832,2019MM08,79.6,0.4,,71.0,1.1,0.7
5196,A047832,2019MM09,84.8,-0.7,,75.7,-0.1,0.6
5197,A047832,2019KW03,82.0,0.0,,73.4,1.3,1.2
5198,A047832,2019MM10,95.7,-0.5,,93.6,2.5,3.0
5199,A047832,2019MM11,116.2,-1.1,,112.8,3.6,4.8
5200,A047832,2019MM12,126.2,-0.4,,119.6,6.7,7.0
5201,A047832,2019KW04,112.7,-0.7,,108.7,4.4,5.1
5202,A047832,2020MM01,127.8,-8.6,,130.2,-2.7,6.4
5203,A047832,2020MM02,111.0,-1.4,,112.3,2.3,3.8
5204,A047832,2020MM03,111.5,-3.5,,111.5,-1.7,1.8
5205,A047832,2020KW01,116.8,-4.8,,118.0,-0.8,4.1
5206,A047832,2020MM04,84.8,-12.6,,77.2,-16.3,-4.2
5207,A047832,2020MM05,83.1,-11.0,,74.8,-18.0,-7.9
5208,A047832,2020MM06,77.9,1.3,,68.0,-8.0,-9.1
5209,A047832,2020KW02,82.0,-8.0,,73.3,-14.5,-7.0
5210,A047832,2020MM07,82.4,1.2,,66.6,-9.3,-10.4
5211,A047832,2020MM08,80.3,0.8,,64.7,-8.8,-9.5
5212,A047832,2020MM09,83.5,-1.6,,67.4,-11.0,-9.5
5213,A047832,2020KW03,82.1,0.1,,66.3,-9.7,-9.8
5214,A047832,2020MM10,90.9,-5.0,,82.2,-12.1,-7.6
5215,A047832,2020MM11,106.2,-8.6,,97.7,-13.4,-5.3
5216,A047832,2020MM12,124.7,-1.2,,115.5,-3.4,-2.3
5217,A047832,2020KW04,107.3,-4.8,,98.5,-9.4,-4.8
5218,A047832,2020JJ00,97.0,-4.5,,89.0,-8.0,-3.6
5219,A047832,2021MM01,138.9,8.7,,128.5,-1.4,-9.3
5220,A047832,2021MM02,117.9,6.2,,112.4,0.0,-5.8
5221,A047832,2021MM03,118.4,6.2,,117.9,5.7,-0.5
5222,A047832,2021KW01,125.1,7.1,,119.6,1.3,-5.4
5223,A047832,2021MM04,111.2,31.0,,109.6,41.9,8.3
5224,A047832,2021MM05,94.4,13.5,,93.5,25.1,10.2
5225,A047832,2021MM06,75.0,-3.7,,73.4,7.9,12.1
5226,A047832,2021KW02,93.5,14.1,,92.2,25.7,10.1
5227,A047832,2021MM07,74.1,-10.1,,72.4,8.6,20.8
5228,A047832,2021MM08,77.2,-3.8,,75.8,17.1,21.7
5229,A047832,2021MM09,77.4,-7.3,,78.5,16.4,25.5
5230,A047832,2021KW03,76.2,-7.1,,75.5,14.0,22.7
5231,A047832,2021MM10,88.2,-3.0,,86.5,5.2,8.5
5232,A047832,2021MM11,106.7,0.5,,115.1,17.8,17.3
5233,A047832,2021MM12,120.6,-3.3,,136.6,18.2,22.2
5234,A047832,2021KW04,105.2,-2.0,,112.7,14.5,16.8
5235,A047832,2021JJ00,100.0,3.1,,100.0,12.3,9.0
5236,A047832,2022MM01,127.9,-7.9,,141.9,10.5,20.0
5237,A047832,2022MM02,109.9,-6.8,,126.4,12.5,20.7
5238,A047832,2022MM03,102.2,-13.6,,124.6,5.7,22.4
5239,A047832,2022KW01,113.3,-9.4,,131.0,9.6,20.9
5240,A047832,2022MM04,92.3,-17.0,,115.9,5.8,27.4
5241,A047832,2022MM05,75.5,-20.0,,94.7,1.3,26.6
5242,A047832,2022MM06,79.4,5.8,,104.9,42.9,35.1
5243,A047832,2022KW02,82.4,-11.9,,105.2,14.1,29.5
5244,A047832,2022MM07,72.6,-2.0,,88.0,21.6,24.0
5245,A047832,2022MM08,73.4,-4.9,,87.8,15.8,21.8
5246,A047832,2022MM09,77.2,-0.3,,93.6,19.3,19.6
5247,A047832,2022KW03,74.4,-2.4,,89.8,18.9,21.8
5248,A047832,2022MM10,82.3,-6.7,,112.8,30.4,39.7
5249,A047832,2022MM11,94.7,-11.2,,156.8,36.2,53.5
5250,A047832,2022MM12,119.1,-1.2,,209.0,53.1,55.0
5251,A047832,2022KW04,98.7,-6.1,,159.5,41.5,50.8
5252,A047832,2022JJ00,92.2,-7.8,,121.4,21.4,31.6
5253,A047832,2023MM01,109.8,-14.1,,155.8,9.8,27.8
5254,A047832,2023MM02,96.7,-12.0,,132.7,5.0,19.3
5255,A047832,2023MM03,109.1,6.7,,144.4,15.9,8.6
5256,A047832,2023KW01,105.2,-7.2,,144.3,10.2,18.7
5257,A047832,2023MM04,86.8,-5.9,,119.0,2.7,9.2
5258,A047832,2023MM05,75.0,-0.6,,93.0,-1.8,-1.1
5259,A047832,2023MM06,82.4,3.8,,103.2,-1.6,-5.2
5260,A047832,2023KW02,81.4,-1.2,,105.1,-0.1,1.1
5261,A047832,2023MM07,72.2,-0.6,,91.0,3.4,4.1
5262,A047832,2023MM08,72.2,-1.7,,93.0,5.9,7.7
5263,A047832,2023MM09,68.7,-11.0,,89.7,-4.1,7.7
5264,A047832,2023KW03,71.0,-4.6,,91.2,1.6,6.5
5265,A047832,2023MM10,88.5,7.6,,119.8,6.2,-1.3
5266,A047832,2023MM11,97.9,3.4,,134.5,-14.2,-17.1
5267,A047832,2023MM12,107.9,-9.5,,150.1,-28.2,-20.7
5268,A047832,2023KW04,98.1,-0.6,,134.8,-15.5,-15.0
5269,A047832,2023JJ00,88.9,-3.6,,118.9,-2.1,1.5
5270,A047832,2024MM01,118.8,8.1,,157.9,1.4,-6.3
5271,A047832,2024MM02,91.4,-5.4,,124.6,-6.2,-0.8
5272,A047832,2024MM03,96.0,-12.0,,129.7,-10.2,2.1
5273,A047832,2024KW01,102.1,-3.0,,137.4,-4.8,-1.9
5274,A047832,2024MM04,83.3,-4.1,,112.8,-5.2,-1.2
5275,A047832,2024MM05,71.3,-5.0,,91.4,-1.7,3.5
5276,A047832,2024MM06,81.2,-1.4,,105.7,2.4,3.9
5277,A047832,2024KW02,78.6,-3.5,,103.3,-1.7,1.9
5278,A047832,2024MM07,76.1,5.5,,94.2,3.6,-1.8
5279,A047832,2024MM08,75.8,5.0,,93.4,0.4,-4.4
5280,A047832,2024MM09,74.5,8.4,,89.6,-0.1,-7.8
5281,A047832,2024KW03,75.5,6.2,,92.4,1.3,-4.7
5282,A047832,2024MM10,91.3,3.1,,117.5,-1.9,-4.9
5283,A047832,2024MM11,100.0,2.1,,136.2,1.3,-0.8
5284,A047832,2024MM12,111.4,3.3,,155.3,3.4,0.2
5285,A047832,2024KW04,100.9,2.8,,136.3,1.1,-1.6
5286,A047832,2024JJ00,89.2,0.4,,117.4,-1.3,-1.6
5287,A047832,2025MM01,117.7,-0.9,,152.7,-3.3,-2.4
5288,A047832,2025MM02,101.7,11.2,,133.7,7.3,-3.5
5289,A047832,2025MM03,95.1,-1.0,,123.4,-4.9,-4.0
5290,A047832,2025KW01,104.8,2.7,,136.6,-0.6,-3.2
5291,A047832,2025MM04,74.7,-10.2,,96.7,-14.3,-4.6
5292,A047832,2025MM05,71.8,0.8,,89.5,-2.1,-2.9
5293,A047832,2025MM06,77.5,-4.6,,99.8,-5.6,-1.1
5294,A047832,2025KW02,74.7,-4.9,,95.3,-7.8,-3.0
5295,A047832,2025MM07,74.6,-2.0,,90.1,-4.4,-2.5
5296,A047832,2025MM08,71.8,-5.3,,88.5,-5.2,0.1
5297,A047832,2025MM09,71.7,-3.7,,89.0,-0.7,3.1
5298,A047832,2025KW03,72.7,-3.6,,89.2,-3.5,0.2
5299,A047832,2025MM10,91.5,0.2,,119.5,1.7,1.5
5300,A047832,2025MM11,95.4,-4.6,,130.1,-4.5,0.1
5301,A047832,2025MM12,109.2,-1.9,,149.4,-3.8,-1.9
5302,A047832,2025KW04,98.7,-2.2,,133.0,-2.4,-0.3
5303,A047832,2025JJ00,87.7,-1.7,,113.5,-3.3,-1.6
5304,A048213,2000JJ00,99.0,1.5,,69.8,3.7,2.2
5305,A048213,2001JJ00,98.6,-0.5,,73.2,4.9,5.3
5306,A048213,2002JJ00,100.4,1.8,,77.0,5.2,3.3
5307,A048213,2003JJ00,98.7,-1.7,,76.7,-0.4,1.3
5308,A048213,2004JJ00,98.9,0.2,,76.3,-0.6,-0.8
5309,A048213,2005JJ00,99.9,1.0,,76.9,0.8,-0.2
5310,A048213,2006JJ00,94.4,-5.5,,74.0,-3.8,1.8
5311,A048213,2007JJ00,95.8,1.4,,76.2,3.0,1.6
5312,A048213,2008JJ00,95.5,-0.3,,77.6,1.9,2.1
5313,A048213,2009JJ00,92.0,-3.7,,75.8,-2.4,1.4
5314,A048213,2010JJ00,92.2,0.2,,77.1,1.8,1.5
5315,A048213,2011JJ00,93.3,1.2,,78.8,2.2,1.0
5316,A048213,2012JJ00,91.8,-1.7,,79.3,0.6,2.3
5317,A048213,2013JJ00,90.2,-1.8,,80.1,1.0,2.8
5318,A048213,2014JJ00,91.5,1.5,,80.8,0.9,-0.6
5319,A048213,2015JJ00,92.5,1.1,,81.9,1.4,0.4
5320,A048213,2016JJ00,93.1,0.7,,83.6,2.0,1.3
5321,A048213,2017JJ00,95.3,2.4,,85.9,2.7,0.3
5322,A048213,2018JJ00,95.9,0.6,,88.2,2.7,2.1
5323,A048213,2019JJ00,97.0,1.1,,91.5,3.7,2.6
5324,A048213,2000MM01,92.8,0.7,,64.7,3.8,3.1
5325,A048213,2000MM02,90.0,8.0,,63.3,10.2,2.0
5326,A048213,2000MM03,99.0,4.4,,68.5,5.9,1.4
5327,A048213,2000KW01,93.9,4.3,,65.5,6.5,2.2
5328,A048213,2000MM04,105.0,1.6,,71.8,5.0,3.3
5329,A048213,2000MM05,109.2,2.5,,75.5,5.2,2.7
5330,A048213,2000MM06,105.6,-1.1,,72.9,1.5,2.7
5331,A048213,2000KW02,106.6,1.0,,73.4,3.9,2.9
5332,A048213,2000MM07,100.5,-2.6,,68.1,-0.7,2.0
5333,A048213,2000MM08,114.7,4.9,,76.0,7.8,2.8
5334,A048213,2000MM09,107.1,3.4,,72.6,5.0,1.6
5335,A048213,2000KW03,107.4,1.9,,72.2,4.1,2.1
5336,A048213,2000MM10,88.5,-3.7,,66.9,-2.3,1.5
5337,A048213,2000MM11,91.7,0.6,,70.6,2.5,1.8
5338,A048213,2000MM12,84.2,-0.6,,66.1,1.6,2.2
5339,A048213,2000KW04,88.1,-1.2,,67.9,0.6,1.9
5340,A048213,2001MM01,94.9,2.2,,68.3,5.7,3.4
5341,A048213,2001MM02,86.6,-3.8,,63.5,0.3,4.2
5342,A048213,2001MM03,97.2,-1.8,,71.0,3.7,5.6
5343,A048213,2001KW01,92.9,-1.1,,67.6,3.3,4.4
5344,A048213,2001MM04,101.1,-3.8,,72.7,1.2,5.2
5345,A048213,2001MM05,110.9,1.6,,80.8,7.0,5.3
5346,A048213,2001MM06,108.0,2.3,,78.3,7.5,5.1
5347,A048213,2001KW02,106.7,0.1,,77.3,5.3,5.2
5348,A048213,2001MM07,98.6,-1.9,,71.2,4.6,6.6
5349,A048213,2001MM08,115.9,1.1,,80.8,6.4,5.3
5350,A048213,2001MM09,102.7,-4.1,,74.0,1.8,6.2
5351,A048213,2001KW03,105.7,-1.6,,75.3,4.3,6.0
5352,A048213,2001MM10,91.3,3.2,,73.3,9.6,6.2
5353,A048213,2001MM11,90.7,-1.1,,74.1,4.9,6.1
5354,A048213,2001MM12,84.9,0.9,,69.6,5.2,4.3
5355,A048213,2001KW04,89.0,1.0,,72.3,6.5,5.5
5356,A048213,2002MM01,96.0,1.2,,71.7,5.0,3.7
5357,A048213,2002MM02,88.9,2.6,,67.1,5.6,2.9
5358,A048213,2002MM03,99.3,2.2,,75.4,6.2,3.9
5359,A048213,2002KW01,94.8,2.0,,71.4,5.6,3.5
5360,A048213,2002MM04,105.1,4.0,,78.2,7.5,3.4
5361,A048213,2002MM05,112.9,1.8,,85.6,5.9,4.0
5362,A048213,2002MM06,110.4,2.2,,82.9,5.8,3.6
5363,A048213,2002KW02,109.5,2.6,,82.2,6.4,3.7
5364,A048213,2002MM07,103.4,4.9,,77.3,8.6,3.5
5365,A048213,2002MM08,115.8,-0.1,,83.7,3.6,3.7
5366,A048213,2002MM09,101.1,-1.5,,75.5,2.1,3.7
5367,A048213,2002KW03,106.8,1.0,,78.9,4.7,3.6
5368,A048213,2002MM10,95.5,4.6,,78.2,6.7,2.0
5369,A048213,2002MM11,93.4,3.1,,78.4,5.8,2.6
5370,A048213,2002MM12,82.3,-3.1,,69.3,-0.3,2.8
5371,A048213,2002KW04,90.4,1.6,,75.3,4.1,2.5
5372,A048213,2003MM01,99.9,4.0,,76.7,7.0,2.9
5373,A048213,2003MM02,90.3,1.6,,70.3,4.7,3.1
5374,A048213,2003MM03,95.3,-4.1,,74.2,-1.6,2.6
5375,A048213,2003KW01,95.2,0.4,,73.7,3.3,2.8
5376,A048213,2003MM04,105.9,0.8,,79.7,2.0,1.2
5377,A048213,2003MM05,113.0,0.1,,86.3,0.8,0.7
5378,A048213,2003MM06,104.6,-5.2,,79.8,-3.7,1.6
5379,A048213,2003KW02,107.9,-1.5,,82.0,-0.3,1.1
5380,A048213,2003MM07,101.8,-1.6,,76.7,-0.9,0.7
5381,A048213,2003MM08,108.4,-6.4,,79.2,-5.5,1.0
5382,A048213,2003MM09,98.9,-2.2,,74.2,-1.7,0.4
5383,A048213,2003KW03,103.1,-3.5,,76.7,-2.8,0.8
5384,A048213,2003MM10,90.5,-5.3,,75.9,-2.9,2.5
